"ConceptId","Theme","UseHorizon","SignalText","SignalCount","SourceFileCount","SampleSources"
"CONCEPT-03532","HELPER_GROWTH","NEXT_WORK","Keys identify. Maps route. Ledgers drive state. Events prove motion. Summaries reverse-walk. Final packet closes only after proof.","32","32","_LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/HELPER_GROWTH_REPORTS/TRACE_20260530_010842__KEY_2E6F99ED9EFE__FIRST_LIVE_USE_HELPER_GROWTH_FLIGHT_RECORDER/CRAWL_INDEX.md; _LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/HELPER_GROWTH_REPORTS/TRACE_20260530_010842__KEY_2E6F99ED9EFE__FIRST_LIVE_USE_HELPER_GROWTH_FLIGHT_RECORDER/EVENTS/WORK_EVENT_0001.md; _LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/HELPER_GROWTH_REPORTS/TRACE_20260530_010842__KEY_2E6F99ED9EFE__FIRST_LIVE_USE_HELPER_GROWTH_FLIGHT_RECORDER/FINAL_PACKET.md; _LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/HELPER_GROWTH_REPORTS/TRACE_20260530_010842__KEY_2E6F99ED9EFE__FIRST_LIVE_USE_HELPER_GROWTH_FLIGHT_RECORDER/INCIDENTS/CENTRAL_INCIDENT_RECORD.md; _LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/HELPER_GROWTH_REPORTS/TRACE_20260530_010842__KEY_2E6F99ED9EFE__FIRST_LIVE_USE_HELPER_GROWTH_FLIGHT_RECORDER/MAPS/WORK_PART_DRIVER_MAP.md"
"CONCEPT-31335","SOURCE_INTAKE_RESEARCH","NEXT_WORK","## Boundary","32","32","_MISC_DRAWER/READ_REPORTS/LEGACY_HELPER_LINK_INTAKE_V1_20260527_220004.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260527_202425_EXPAND_LOCAL_CODE_WORKBENCH_ADAPTER_INTAKE_LAYER_V0.1.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260527_202731_CHECK_LOCAL_CODE_WORKBENCH_ADAPTER_INTAKE_LAYER_V0.1.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260527_220004_INTAKE_LEGACY_HELPER_LINKS_WEAK_PC_V1.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260527_220151_INTAKE_SELECTED_LEGACY_LINKS_PATTERN_REPEAT_V1.ps1.md"
"CONCEPT-10347","HOUSE_ROUTING_ROOMS","NEXT_WORK","## Purpose","30","30","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_ONE_CAUSE_FAMILY_DECISION_V1_1_ROWS_20260530_105416.csv; _MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_ONE_CAUSE_FAMILY_DECISION_V1_SAMPLE_ROWS_20260530_105416.csv; _MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_ONE_CAUSE_FAMILY_DECISION_V1_SELECTED_ROWS_20260530_105416.csv; _MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_SINGLE_COMMAND_SUPERVISOR_V3_REVIEW_QUEUE_20260530_105329.csv; _MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_SINGLE_COMMAND_SUPERVISOR_V3_REVIEW_QUEUE_20260530_105416.csv"
"CONCEPT-32085","SAVE_LOCK_GIT","NEXT_WORK","To https://github.com/Johnny-Clean-Seeds/Johnny-Clean-Seed.git","27","27","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260527_194114_SAVE_POWERSHELL_CODE_GATE_RULE_V1.1.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_002418_SAVE_AND_PUSH_LOCAL_HELPER_STATUS_INDEX_V1.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_011838_LOCK_CHAT_DROP_COPIES_IN_SOFT_SUIT_V1.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_023732_SAVE_SAVED_WAYFINDING_ORIENTATION_RESULT_V1.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_024851_SAVE_THINK_TANK_OPPOSITION_CROSS_CHECK_LENS_RULE_V1.ps1.md"
"CONCEPT-31494","PROOF_CUSTODY","NEXT_WORK","Authority: not doctrine, not ACTIVE_GUIDES, not CURRENT_TRUTH_INDEX","26","26","_LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/BACKUPS/ASSISTANT_ENTRY_PATH_CANDIDATE_V1_BEFORE_NEXT_ACTION_UPDATE_V1_3_20260528_030628.md; _LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/BACKUPS/CURRENT_CENTER_BEFORE_FRESHNESS_LABEL_20260528_134931.md; _LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/CHAT_DROP_COPIES/INSTALLED/20260527_223732/CHAT_DROP_COPY__CHAT_COMPRESSION_AND_SUIT_CARRY_CARD_V1.md; _LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/CHAT_DROP_COPIES/INSTALLED/20260527_223732/CHAT_DROP_COPY__SOFT_SUIT_CODEX_DOWN_LOCAL_WORKAROUND_CARD_20260527.md; _LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/CODE_GATE_RUNNER_V1.4_RAINBOW_ROAD_REVIEW_V1.md"
"CONCEPT-23265","PROOF_CUSTODY","NEXT_WORK","Hash-to-receipt join:","25","25","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/ASSISTANT_DOOR_RELAY_LOCAL_MANUAL_INTAKE_RULE_20260521_132918.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/KEY_HASH_WORK_IDENTITY_LEDGER_MAP_NAMING_RULE_20260530.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/LOWER_LAYER_SAVE_ROUTE_HARNESS_ROOT_REPAIR_RULE_20260530.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/PINK_PONY_DINER_DENSE_RANT_INTAKE_RULE_20260519.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/ROOT_DROP_HASH_KEY_INTAKE_RULE_20260530.md"
"CONCEPT-07341","PROOF_CUSTODY","NEXT_WORK","- Receipt: PROOF_HISTORY/PATH_CLASS_50_WAVE_BOUNDED_REPAIR_RECEIPT_20260530.txt","23","23","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/ASSISTANT_DOOR_RELAY_LOCAL_MANUAL_INTAKE_RULE_20260521_132918.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/KEY_HASH_WORK_IDENTITY_LEDGER_MAP_NAMING_RULE_20260530.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/LOWER_LAYER_SAVE_ROUTE_HARNESS_ROOT_REPAIR_RULE_20260530.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/PINK_PONY_DINER_DENSE_RANT_INTAKE_RULE_20260519.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/ROOT_DROP_HASH_KEY_INTAKE_RULE_20260530.md"
"CONCEPT-37932","TOOLS_HARNESS_RUNNERS","NEXT_WORK","## Blockers","23","23","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.1_20260527_191643_BROKEN_PARSER_FIXTURE.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.1_20260527_191646_FAKE_DELETE_FIXTURE.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.1_20260527_192338_BROKEN_PARSER_FIXTURE.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.1_20260527_192340_FAKE_DELETE_FIXTURE.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.1_20260527_192613_BROKEN_PARSER_FIXTURE.ps1.md"
"CONCEPT-02165","TOOLS_HARNESS_RUNNERS","NEXT_WORK","BLOCKED - CODE GATE DID NOT RUN TARGET","23","23","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.1_20260527_191643_BROKEN_PARSER_FIXTURE.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.1_20260527_191646_FAKE_DELETE_FIXTURE.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.1_20260527_192338_BROKEN_PARSER_FIXTURE.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.1_20260527_192340_FAKE_DELETE_FIXTURE.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.1_20260527_192613_BROKEN_PARSER_FIXTURE.ps1.md"
"CONCEPT-18936","CLAIM_CAPABILITY","NEXT_WORK","## Boundary","22","22","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_BRIDGE_HARNESS_REPORT_20260531_034036.md; _MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_BRIDGE_HARNESS_REPORT_20260531_035235.md; _MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_BRIDGE_HARNESS_REPORT_20260531_040120.md; _MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_CANDIDATE_SAVE_PACKET_REPORT_20260531_040354.md; _MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_CANDIDATE_SAVE_PACKET_REPORT_20260531_040440.md"
"CONCEPT-17376","PROOF_CUSTODY","NEXT_WORK","NEXT ROUTE","22","22","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CHUCK_NORRIS_PRESSURE_TEST_LOCK_RECEIPT_20260528.txt; Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CURRENT_CHAIN_CLOSE_HOLD_CHECK_LOCK_RECEIPT_20260528.txt; Jxhnny_Kl33N_Seedz/PROOF_HISTORY/DEAD_CHAT_SHED_TINY_PROOF_LOCK_RECEIPT_20260528.txt; Jxhnny_Kl33N_Seedz/PROOF_HISTORY/FRESHNESS_DECAY_LABELS_TINY_PROOF_LOCK_RECEIPT_20260528.txt; Jxhnny_Kl33N_Seedz/PROOF_HISTORY/FRESHNESS_LABELS_USE_NEXT_ROUTE_SELECTION_LOCK_RECEIPT_20260528.txt"
"CONCEPT-26542","HELPER_GROWTH","NEXT_WORK","## Boundary","20","20","_CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__HELPER_GROWTH_CHAIN_FLIGHT_RECORDER_CHECKPOINT_KEY_2E6F99ED9EFE_20260530 - Copy.md; _CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__HELPER_GROWTH_CHAIN_FLIGHT_RECORDER_CHECKPOINT_KEY_2E6F99ED9EFE_20260530.md; _CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__HELPER_GROWTH_CHAIN_FLIGHT_RECORDER_V1_3_KEY_2E6F99ED9EFE_20260530 - Copy.md; _CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__HELPER_GROWTH_CHAIN_FLIGHT_RECORDER_V1_3_KEY_2E6F99ED9EFE_20260530.md; _LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/HELPER_GROWTH_REPORTS/TRACE_20260530_011310__KEY_2E6F99ED9EFE__FIRST_LIVE_USE_HELPER_GROWTH_FLIGHT_RECORDER/PACKETS/NEXT_ACTION_SELECTION_REPORT_0003.md"
"CONCEPT-40459","HOUSE_ROUTING_ROOMS","NEXT_WORK","Boundary:","20","20","_CHAT_DROPS/CHAT_DROP_COPY__CHAT_HOUSE_RULES_COCKPIT_CARD_APPLIED_20260522.md; _CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__CHAT_HOUSE_RULES_COCKPIT_CARD_APPLIED_20260522 - Copy.md; _CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__CHAT_HOUSE_RULES_COCKPIT_CARD_APPLIED_20260522.md; _CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__CODE_GATE_WARNING_JUDGMENT_HOUSE_FLOW_V1.md; _MISC_DRAWER/READ_REPORTS/POST_SAVE_CLOSEOUT_AND_NEXT_ROUTE_V1_UNIQUE_20260531_0845/20260531_061144/POST_SAVE_CLOSEOUT_AND_NEXT_ROUTE_REPORT_V1_UNIQUE_20260531_0845_20260531_061144.md"
"CONCEPT-21015","HOUSE_ROUTING_ROOMS","NEXT_WORK","## Status","19","19","_CHAT_DROPS/CHAT_DROP_COPY__CHAT_HOUSE_RULES_COCKPIT_CARD_APPLIED_20260522.md; _CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__CHAT_HOUSE_RULES_COCKPIT_CARD_APPLIED_20260522 - Copy.md; _CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__CHAT_HOUSE_RULES_COCKPIT_CARD_APPLIED_20260522.md; _MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_ONE_CAUSE_FAMILY_DECISION_V1_1_ROWS_20260530_105416.csv; _MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_ONE_CAUSE_FAMILY_DECISION_V1_SAMPLE_ROWS_20260530_105416.csv"
"CONCEPT-20067","PROOF_CUSTODY","NEXT_WORK","- Lower object: path class, helper/tool, route/path, key/hash/intake, proof-only, or stale-currentness cause.","19","19","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/ASSISTANT_DOOR_RELAY_LOCAL_MANUAL_INTAKE_RULE_20260521_132918.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/KEY_HASH_WORK_IDENTITY_LEDGER_MAP_NAMING_RULE_20260530.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/PINK_PONY_DINER_DENSE_RANT_INTAKE_RULE_20260519.md; Jxhnny_Kl33N_Seedz/COMMAND_CENTER/CURRENT_CONTEXT_CART/YOU_GOT_MAIL__ROOT_DROP_INTAKE_AND_NERVE_SIGNAL_WASH_20260524_092335.md; Jxhnny_Kl33N_Seedz/COMMAND_CENTER/TODO/TODO_GATE_EVIDENCE_HOW_FOUND_NEXT_USE_20260524_043525.md"
"CONCEPT-19892","PROOF_CUSTODY","NEXT_WORK","Proof pointer: PROOF_HISTORY/LIVING_OBJECT_REGISTRY_V2_FIRST_WAVE_BOUNDED_REPAIR_RECEIPT_20260530.txt","19","19","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/BOUNDED_HELPER_CONTEXT_AND_LOCAL_MEANING_RULE_20260530.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/CHAT_HANDOFF_CHECKPOINT_AND_ROPE_CARRY_RULE_20260530.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HASH_KEY_FRONT_GATE_HELPER_PACKET_ROUTER_RULE_20260529.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_AUTHORITY_TICKET_RULE_20260530.md; Jxhnny_Kl33N_Seedz/COMMAND_CENTER/CHILD_SHELL/HELPERS/HELPER_READ_CHILD_SHELL_STATUS_SUMMARY_LEVEL2.ps1"
"CONCEPT-05213","SOURCE_INTAKE_RESEARCH","NEXT_WORK","Boundary:","19","19","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/EXPAND_LOCAL_CODE_WORKBENCH_ADAPTER_INTAKE_LAYER_V0.1.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/SAVE_TRANSCRIPT_WITNESS_TEST_V1.1.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/SAVE_TRANSCRIPT_WITNESS_TEST_V1.2.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/SAVE_TRANSCRIPT_WITNESS_TEST_V1.3.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/SAVE_TRANSCRIPT_WITNESS_TEST_V1.ps1"
"CONCEPT-13209","KEY_LEDGER_MAP_REGISTRY","NEXT_WORK","## Purpose","18","18","_CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__SWIFT_SCAN_ROOM_ORDER_MAP_V1.md; _CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__USER_SAID_FIRST_CROSSCHECK_HOUSE_ROPE_LEGEND_LEDGER_KEYMAP_V1.md; HELPER_CAPABILITY_SYSTEM_V2_3_HOUSE_HARNESS_PACK_V0_2/02_CHUNKS/CHUNK_09_HOUSE_ROOM_PACKAGE_MAP_AND_OPERATOR_FLOW.md; HELPER_CAPABILITY_SYSTEM_V2_3_HOUSE_HARNESS_PACK_V0_2/ALL_10_CHUNKS_PACKAGE/02_CHUNKS/CHUNK_09_HOUSE_ROOM_PACKAGE_MAP_AND_OPERATOR_FLOW.md; HELPER_CAPABILITY_SYSTEM_V2_3_HOUSE_HARNESS_PACK_V0_2/CHUNK_09_HOUSE_ROOM_PACKAGE_MAP_AND_OPERATOR_FLOW_PACKAGE/02_CHUNKS/CHUNK_09_HOUSE_ROOM_PACKAGE_MAP_AND_OPERATOR_FLOW.md"
"CONCEPT-00960","KEY_LEDGER_MAP_REGISTRY","NEXT_WORK","Ledger home: HOUSE_WORK/TODO/LIVING_OBJECT_REGISTRY_V2_FIRST_WAVE_BOUNDED_REPAIR_TICKETS_20260530.md","18","18","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/BOUNDED_HELPER_CONTEXT_AND_LOCAL_MEANING_RULE_20260530.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/CHAT_HANDOFF_CHECKPOINT_AND_ROPE_CARRY_RULE_20260530.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_AUTHORITY_TICKET_RULE_20260530.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_SAVE_CONTENT_VALIDATION_AND_ISSUE_LEARNING_RULE_20260529.md; Jxhnny_Kl33N_Seedz/COMMAND_CENTER/CHILD_SHELL/HELPERS/HELPER_READ_CHILD_SHELL_STATUS_SUMMARY_LEVEL2.ps1"
"CONCEPT-13201","KEY_LEDGER_MAP_REGISTRY","NEXT_WORK","Registry key tags:","18","18","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/BOUNDED_HELPER_CONTEXT_AND_LOCAL_MEANING_RULE_20260530.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/CHAT_HANDOFF_CHECKPOINT_AND_ROPE_CARRY_RULE_20260530.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_AUTHORITY_TICKET_RULE_20260530.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_SAVE_CONTENT_VALIDATION_AND_ISSUE_LEARNING_RULE_20260529.md; Jxhnny_Kl33N_Seedz/COMMAND_CENTER/CHILD_SHELL/HELPERS/HELPER_READ_CHILD_SHELL_STATUS_SUMMARY_LEVEL2.ps1"
"CONCEPT-12735","PROOF_CUSTODY","NEXT_WORK","Status: SELF-RUN REVIEW / PRE-SAVE PROOF-SUPPORT","18","18","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/002_HELPER_OUTPUT_SHAPE_SCALAR_SAFE_CONTRACT_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/009_THINK_TANK_OPPOSITION_CROSS_CHECK_LENS_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/001_BREAK_ROOM_LOCKER_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/005_DECAY_FRESHNESS_LABELS_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/009_HELPER_OUTPUT_SHAPE_SCALAR_SAFE_CONTRACT_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt"
"CONCEPT-21845","SAVE_LOCK_GIT","NEXT_WORK","if (!(Test-Path -LiteralPath (Join-Path $RepoRoot "".git"") -PathType Container)) {","18","18","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/APPLY_CURRENT_CENTER_FRESHNESS_LABEL_V1.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/CHECK_SAVED_WAYFINDING_FRESH_READER_ORIENTATION_V1.1.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/CHECK_SAVED_WAYFINDING_FRESH_READER_ORIENTATION_V1.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/SAVE_BREAK_ROOM_LOCKER_SEED_V1.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/SAVE_CENTER_ROOM_COMMONS_JOB_DEFINITION_V1.ps1"
"CONCEPT-33396","GENERAL_IDEA","NEXT_WORK","## Trigger","17","17","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/ACTIVE_OBJECT_RELEASE_AND_SIGNAL_DISCIPLINE_RULE_20260524.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/CONSOLIDATOR_GATE_TRIAL_WATCH_RULE_20260523.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/EXISTING_STRUCTURE_INSPECTION_BEFORE_INVENTION_GATE_20260524.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/FIX_DISCOVERY_HOW_FOUND_LIVING_RULE_20260524.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/FRESHEN_UP_RESET_ORIENTATION_RITUAL_RULE_20260529.md"
"CONCEPT-01050","PROOF_CUSTODY","NEXT_WORK","Write-Host (""Evidence: {0}"" -f $Evidence) -ForegroundColor Yellow","17","17","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/APPLY_CURRENT_CENTER_FRESHNESS_LABEL_V1.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/CHECK_SAVED_WAYFINDING_FRESH_READER_ORIENTATION_V1.1.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/CHECK_SAVED_WAYFINDING_FRESH_READER_ORIENTATION_V1.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/SAVE_BREAK_ROOM_LOCKER_SEED_V1.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/SAVE_CENTER_ROOM_COMMONS_JOB_DEFINITION_V1.ps1"
"CONCEPT-32069","SAVE_LOCK_GIT","NEXT_WORK","warning: in the working copy of 'HOUSE_WORK/INDEXES/CURRENT_HOUSE_WORK_STATUS.md', LF will be replaced by CRLF the next time Git touches it","17","17","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260527_194114_SAVE_POWERSHELL_CODE_GATE_RULE_V1.1.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_204626_LOCK_SAVE_CHUCK_NORRIS_PRESSURE_TEST_V1.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_205017_REPAIR_LOCK_SAVE_CHUCK_NORRIS_PRESSURE_TEST_V1.2.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_210028_LOCK_SAVE_SOURCE_TO_HOUSE_COMPARISON_LAYER_ADDENDUM_V1.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_210328_LOCK_SAVE_SOURCE_TO_HOUSE_MECHANISM_EXTRACTION_REPORT_V1.ps1.md"
"CONCEPT-34970","KEY_LEDGER_MAP_REGISTRY","NEXT_WORK","Map / route home: HOUSE_WORK/WORK_SHED/INDEXES/LIVING_OBJECT_REGISTRY_V2_FIRST_WAVE_REPAIR_ROUTE_INDEX_20260530.md","16","16","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/BOUNDED_HELPER_CONTEXT_AND_LOCAL_MEANING_RULE_20260530.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/CHAT_HANDOFF_CHECKPOINT_AND_ROPE_CARRY_RULE_20260530.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_AUTHORITY_TICKET_RULE_20260530.md; Jxhnny_Kl33N_Seedz/COMMAND_CENTER/CHILD_SHELL/HELPERS/HELPER_READ_CHILD_SHELL_STATUS_SUMMARY_LEVEL2.ps1; Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/HELPER_SCRIPT_GENERATION_BASE_LAYER_GUARD_SUIT_CARD_V1_20260530.md"
